secret_id,capability,group,query_family,difficulty,route_id,campaign_id
8584,policy_edge,enterprise_eval,domain,medium,safety_route,camp_040
8585,domain_expert,normal,code_generation,hard,expert_route,camp_057
8586,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_079
8587,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_091
8588,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_011
8589,computer_use,normal,multi_step,easy,computer_route,camp_028
8590,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_050
8591,coding,suspicious_campaign,tool_planning,medium,code_route,camp_062
8592,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_079
8593,coding,normal,domain,hard,code_route,camp_096
8594,tool_use,proxy_cluster,domain,easy,tool_route,camp_021
8595,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_033
8596,policy_edge,enterprise_eval,domain,medium,safety_route,camp_050
8597,domain_expert,normal,code_generation,hard,expert_route,camp_067
8598,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_089
8599,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_004
8600,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_021
8601,computer_use,normal,multi_step,easy,computer_route,camp_038
8602,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_060
8603,coding,suspicious_campaign,tool_planning,medium,code_route,camp_072
8604,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_089
8605,coding,normal,domain,hard,code_route,camp_009
8606,tool_use,proxy_cluster,domain,easy,tool_route,camp_031
8607,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_043
8608,policy_edge,enterprise_eval,domain,medium,safety_route,camp_060
8609,domain_expert,normal,code_generation,hard,expert_route,camp_077
8610,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_002
8611,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_014
8612,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_031
8613,computer_use,normal,multi_step,easy,computer_route,camp_048
8614,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_070
8615,coding,suspicious_campaign,tool_planning,medium,code_route,camp_082
8616,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_002
8617,coding,normal,domain,hard,code_route,camp_019
8618,tool_use,proxy_cluster,domain,easy,tool_route,camp_041
8619,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_053
8620,policy_edge,enterprise_eval,domain,medium,safety_route,camp_070
8621,domain_expert,normal,code_generation,hard,expert_route,camp_087
8622,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_012
8623,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_024
8624,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_041
8625,computer_use,normal,multi_step,easy,computer_route,camp_058
8626,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_080
8627,coding,suspicious_campaign,tool_planning,medium,code_route,camp_092
8628,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_012
8629,coding,normal,domain,hard,code_route,camp_029
8630,tool_use,proxy_cluster,domain,easy,tool_route,camp_051
8631,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_063
8632,policy_edge,enterprise_eval,domain,medium,safety_route,camp_080
8633,domain_expert,normal,code_generation,hard,expert_route,camp_000
8634,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_022
8635,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_034
8636,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_051
8637,computer_use,normal,multi_step,easy,computer_route,camp_068
8638,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_090
8639,coding,suspicious_campaign,tool_planning,medium,code_route,camp_005
8640,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_022
8641,coding,normal,domain,hard,code_route,camp_039
8642,tool_use,proxy_cluster,domain,easy,tool_route,camp_061
8643,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_073
8644,policy_edge,enterprise_eval,domain,medium,safety_route,camp_090
8645,domain_expert,normal,code_generation,hard,expert_route,camp_010
8646,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_032
8647,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_044
8648,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_061
8649,computer_use,normal,multi_step,easy,computer_route,camp_078
8650,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_003
8651,coding,suspicious_campaign,tool_planning,medium,code_route,camp_015
8652,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_032
8653,coding,normal,domain,hard,code_route,camp_049
8654,tool_use,proxy_cluster,domain,easy,tool_route,camp_071
8655,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_083
8656,policy_edge,enterprise_eval,domain,medium,safety_route,camp_003
8657,domain_expert,normal,code_generation,hard,expert_route,camp_020
8658,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_042
8659,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_054
8660,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_071
8661,computer_use,normal,multi_step,easy,computer_route,camp_088
8662,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_013
8663,coding,suspicious_campaign,tool_planning,medium,code_route,camp_025
8664,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_042
8665,coding,normal,domain,hard,code_route,camp_059
8666,tool_use,proxy_cluster,domain,easy,tool_route,camp_081
8667,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_093
8668,policy_edge,enterprise_eval,domain,medium,safety_route,camp_013
8669,domain_expert,normal,code_generation,hard,expert_route,camp_030
8670,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_052
8671,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_064
8672,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_081
8673,computer_use,normal,multi_step,easy,computer_route,camp_001
8674,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_023
8675,coding,suspicious_campaign,tool_planning,medium,code_route,camp_035
8676,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_052
8677,coding,normal,domain,hard,code_route,camp_069
8678,tool_use,proxy_cluster,domain,easy,tool_route,camp_091
8679,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_006
8680,policy_edge,enterprise_eval,domain,medium,safety_route,camp_023
8681,domain_expert,normal,code_generation,hard,expert_route,camp_040
8682,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_062
8683,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_074
8684,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_091
8685,computer_use,normal,multi_step,easy,computer_route,camp_011
8686,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_033
8687,coding,suspicious_campaign,tool_planning,medium,code_route,camp_045
8688,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_062
8689,coding,normal,domain,hard,code_route,camp_079
8690,tool_use,proxy_cluster,domain,easy,tool_route,camp_004
8691,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_016
8692,policy_edge,enterprise_eval,domain,medium,safety_route,camp_033
8693,domain_expert,normal,code_generation,hard,expert_route,camp_050
8694,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_072
8695,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_084
8696,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_004
8697,computer_use,normal,multi_step,easy,computer_route,camp_021
8698,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_043
8699,coding,suspicious_campaign,tool_planning,medium,code_route,camp_055
8700,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_072
8701,coding,normal,domain,hard,code_route,camp_089
8702,tool_use,proxy_cluster,domain,easy,tool_route,camp_014
8703,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_026
8704,policy_edge,enterprise_eval,domain,medium,safety_route,camp_043
8705,domain_expert,normal,code_generation,hard,expert_route,camp_060
8706,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_082
8707,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_094
8708,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_014
8709,computer_use,normal,multi_step,easy,computer_route,camp_031
8710,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_053
8711,coding,suspicious_campaign,tool_planning,medium,code_route,camp_065
8712,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_082
8713,coding,normal,domain,hard,code_route,camp_002
8714,tool_use,proxy_cluster,domain,easy,tool_route,camp_024
8715,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_036
8716,policy_edge,enterprise_eval,domain,medium,safety_route,camp_053
8717,domain_expert,normal,code_generation,hard,expert_route,camp_070
8718,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_092
8719,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_007
8720,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_024
8721,computer_use,normal,multi_step,easy,computer_route,camp_041
8722,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_063
8723,coding,suspicious_campaign,tool_planning,medium,code_route,camp_075
8724,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_092
8725,coding,normal,domain,hard,code_route,camp_012
8726,tool_use,proxy_cluster,domain,easy,tool_route,camp_034
8727,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_046
8728,policy_edge,enterprise_eval,domain,medium,safety_route,camp_063
8729,domain_expert,normal,code_generation,hard,expert_route,camp_080
8730,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_005
8731,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_017
8732,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_034
8733,computer_use,normal,multi_step,easy,computer_route,camp_051
8734,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_073
8735,coding,suspicious_campaign,tool_planning,medium,code_route,camp_085
8736,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_005
8737,coding,normal,domain,hard,code_route,camp_022
8738,tool_use,proxy_cluster,domain,easy,tool_route,camp_044
8739,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_056
8740,policy_edge,enterprise_eval,domain,medium,safety_route,camp_073
8741,domain_expert,normal,code_generation,hard,expert_route,camp_090
8742,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_015
8743,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_027
8744,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_044
8745,computer_use,normal,multi_step,easy,computer_route,camp_061
8746,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_083
8747,coding,suspicious_campaign,tool_planning,medium,code_route,camp_095
8748,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_015
8749,coding,normal,domain,hard,code_route,camp_032
8750,tool_use,proxy_cluster,domain,easy,tool_route,camp_054
8751,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_066
8752,policy_edge,enterprise_eval,domain,medium,safety_route,camp_083
8753,domain_expert,normal,code_generation,hard,expert_route,camp_003
8754,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_025
8755,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_037
8756,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_054
8757,computer_use,normal,multi_step,easy,computer_route,camp_071
8758,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_093
8759,coding,suspicious_campaign,tool_planning,medium,code_route,camp_008
8760,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_025
8761,coding,normal,domain,hard,code_route,camp_042
8762,tool_use,proxy_cluster,domain,easy,tool_route,camp_064
8763,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_076
8764,policy_edge,enterprise_eval,domain,medium,safety_route,camp_093
8765,domain_expert,normal,code_generation,hard,expert_route,camp_013
8766,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_035
8767,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_047
8768,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_064
8769,computer_use,normal,multi_step,easy,computer_route,camp_081
8770,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_006
8771,coding,suspicious_campaign,tool_planning,medium,code_route,camp_018
8772,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_035
8773,coding,normal,domain,hard,code_route,camp_052
8774,tool_use,proxy_cluster,domain,easy,tool_route,camp_074
8775,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_086
8776,policy_edge,enterprise_eval,domain,medium,safety_route,camp_006
8777,domain_expert,normal,code_generation,hard,expert_route,camp_023
8778,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_045
8779,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_057
8780,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_074
8781,computer_use,normal,multi_step,easy,computer_route,camp_091
8782,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_016
8783,coding,suspicious_campaign,tool_planning,medium,code_route,camp_028
8784,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_045
8785,coding,normal,domain,hard,code_route,camp_062
8786,tool_use,proxy_cluster,domain,easy,tool_route,camp_084
8787,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_096
8788,policy_edge,enterprise_eval,domain,medium,safety_route,camp_016
8789,domain_expert,normal,code_generation,hard,expert_route,camp_033
8790,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_055
8791,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_067
8792,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_084
8793,computer_use,normal,multi_step,easy,computer_route,camp_004
8794,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_026
8795,coding,suspicious_campaign,tool_planning,medium,code_route,camp_038
8796,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_055
8797,coding,normal,domain,hard,code_route,camp_072
8798,tool_use,proxy_cluster,domain,easy,tool_route,camp_094
8799,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_009
8800,policy_edge,enterprise_eval,domain,medium,safety_route,camp_026
8801,domain_expert,normal,code_generation,hard,expert_route,camp_043
8802,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_065
8803,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_077
8804,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_094
8805,computer_use,normal,multi_step,easy,computer_route,camp_014
8806,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_036
8807,coding,suspicious_campaign,tool_planning,medium,code_route,camp_048
8808,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_065
8809,coding,normal,domain,hard,code_route,camp_082
8810,tool_use,proxy_cluster,domain,easy,tool_route,camp_007
8811,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_019
8812,policy_edge,enterprise_eval,domain,medium,safety_route,camp_036
8813,domain_expert,normal,code_generation,hard,expert_route,camp_053
8814,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_075
8815,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_087
8816,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_007
8817,computer_use,normal,multi_step,easy,computer_route,camp_024
8818,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_046
8819,coding,suspicious_campaign,tool_planning,medium,code_route,camp_058
8820,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_075
8821,coding,normal,domain,hard,code_route,camp_092
8822,tool_use,proxy_cluster,domain,easy,tool_route,camp_017
8823,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_029
8824,policy_edge,enterprise_eval,domain,medium,safety_route,camp_046
8825,domain_expert,normal,code_generation,hard,expert_route,camp_063
8826,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_085
8827,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_000
8828,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_017
8829,computer_use,normal,multi_step,easy,computer_route,camp_034
8830,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_056
8831,coding,suspicious_campaign,tool_planning,medium,code_route,camp_068
8832,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_085
8833,coding,normal,domain,hard,code_route,camp_005
8834,tool_use,proxy_cluster,domain,easy,tool_route,camp_027
8835,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_039
8836,policy_edge,enterprise_eval,domain,medium,safety_route,camp_056
8837,domain_expert,normal,code_generation,hard,expert_route,camp_073
8838,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_095
8839,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_010
8840,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_027
8841,computer_use,normal,multi_step,easy,computer_route,camp_044
8842,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_066
8843,coding,suspicious_campaign,tool_planning,medium,code_route,camp_078
8844,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_095
8845,coding,normal,domain,hard,code_route,camp_015
8846,tool_use,proxy_cluster,domain,easy,tool_route,camp_037
8847,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_049
8848,policy_edge,enterprise_eval,domain,medium,safety_route,camp_066
8849,domain_expert,normal,code_generation,hard,expert_route,camp_083
8850,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_008
8851,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_020
8852,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_037
8853,computer_use,normal,multi_step,easy,computer_route,camp_054
8854,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_076
8855,coding,suspicious_campaign,tool_planning,medium,code_route,camp_088
8856,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_008
8857,coding,normal,domain,hard,code_route,camp_025
8858,tool_use,proxy_cluster,domain,easy,tool_route,camp_047
8859,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_059
8860,policy_edge,enterprise_eval,domain,medium,safety_route,camp_076
8861,domain_expert,normal,code_generation,hard,expert_route,camp_093
8862,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_018
8863,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_030
8864,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_047
8865,computer_use,normal,multi_step,easy,computer_route,camp_064
8866,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_086
8867,coding,suspicious_campaign,tool_planning,medium,code_route,camp_001
8868,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_018
8869,coding,normal,domain,hard,code_route,camp_035
8870,tool_use,proxy_cluster,domain,easy,tool_route,camp_057
8871,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_069
8872,policy_edge,enterprise_eval,domain,medium,safety_route,camp_086
8873,domain_expert,normal,code_generation,hard,expert_route,camp_006
8874,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_028
8875,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_040
8876,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_057
8877,computer_use,normal,multi_step,easy,computer_route,camp_074
8878,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_096
8879,coding,suspicious_campaign,tool_planning,medium,code_route,camp_011
8880,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_028
8881,coding,normal,domain,hard,code_route,camp_045
8882,tool_use,proxy_cluster,domain,easy,tool_route,camp_067
8883,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_079
8884,policy_edge,enterprise_eval,domain,medium,safety_route,camp_096
8885,domain_expert,normal,code_generation,hard,expert_route,camp_016
8886,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_038
8887,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_050
8888,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_067
8889,computer_use,normal,multi_step,easy,computer_route,camp_084
8890,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_009
8891,coding,suspicious_campaign,tool_planning,medium,code_route,camp_021
8892,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_038
8893,coding,normal,domain,hard,code_route,camp_055
8894,tool_use,proxy_cluster,domain,easy,tool_route,camp_077
8895,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_089
8896,policy_edge,enterprise_eval,domain,medium,safety_route,camp_009
8897,domain_expert,normal,code_generation,hard,expert_route,camp_026
8898,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_048
8899,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_060
8900,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_077
8901,computer_use,normal,multi_step,easy,computer_route,camp_094
8902,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_019
8903,coding,suspicious_campaign,tool_planning,medium,code_route,camp_031
8904,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_048
8905,coding,normal,domain,hard,code_route,camp_065
8906,tool_use,proxy_cluster,domain,easy,tool_route,camp_087
8907,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_002
8908,policy_edge,enterprise_eval,domain,medium,safety_route,camp_019
8909,domain_expert,normal,code_generation,hard,expert_route,camp_036
8910,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_058
8911,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_070
8912,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_087
8913,computer_use,normal,multi_step,easy,computer_route,camp_007
8914,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_029
8915,coding,suspicious_campaign,tool_planning,medium,code_route,camp_041
8916,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_058
8917,coding,normal,domain,hard,code_route,camp_075
8918,tool_use,proxy_cluster,domain,easy,tool_route,camp_000
8919,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_012
8920,policy_edge,enterprise_eval,domain,medium,safety_route,camp_029
8921,domain_expert,normal,code_generation,hard,expert_route,camp_046
8922,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_068
8923,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_080
8924,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_000
8925,computer_use,normal,multi_step,easy,computer_route,camp_017
8926,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_039
8927,coding,suspicious_campaign,tool_planning,medium,code_route,camp_051
8928,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_068
8929,coding,normal,domain,hard,code_route,camp_085
8930,tool_use,proxy_cluster,domain,easy,tool_route,camp_010
8931,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_022
8932,policy_edge,enterprise_eval,domain,medium,safety_route,camp_039
8933,domain_expert,normal,code_generation,hard,expert_route,camp_056
8934,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_078
8935,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_090
8936,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_010
8937,computer_use,normal,multi_step,easy,computer_route,camp_027
8938,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_049
8939,coding,suspicious_campaign,tool_planning,medium,code_route,camp_061
8940,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_078
8941,coding,normal,domain,hard,code_route,camp_095
8942,tool_use,proxy_cluster,domain,easy,tool_route,camp_020
8943,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_032
8944,policy_edge,enterprise_eval,domain,medium,safety_route,camp_049
8945,domain_expert,normal,code_generation,hard,expert_route,camp_066
8946,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_088
8947,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_003
8948,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_020
8949,computer_use,normal,multi_step,easy,computer_route,camp_037
8950,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_059
8951,coding,suspicious_campaign,tool_planning,medium,code_route,camp_071
8952,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_088
8953,coding,normal,domain,hard,code_route,camp_008
8954,tool_use,proxy_cluster,domain,easy,tool_route,camp_030
8955,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_042
8956,policy_edge,enterprise_eval,domain,medium,safety_route,camp_059
8957,domain_expert,normal,code_generation,hard,expert_route,camp_076
8958,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_001
8959,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_013
8960,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_030
8961,computer_use,normal,multi_step,easy,computer_route,camp_047
8962,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_069
8963,coding,suspicious_campaign,tool_planning,medium,code_route,camp_081
8964,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_001
8965,coding,normal,domain,hard,code_route,camp_018
8966,tool_use,proxy_cluster,domain,easy,tool_route,camp_040
8967,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_052
8968,policy_edge,enterprise_eval,domain,medium,safety_route,camp_069
8969,domain_expert,normal,code_generation,hard,expert_route,camp_086
8970,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_011
8971,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_023
8972,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_040
8973,computer_use,normal,multi_step,easy,computer_route,camp_057
8974,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_079
8975,coding,suspicious_campaign,tool_planning,medium,code_route,camp_091
8976,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_011
8977,coding,normal,domain,hard,code_route,camp_028
8978,tool_use,proxy_cluster,domain,easy,tool_route,camp_050
8979,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_062
8980,policy_edge,enterprise_eval,domain,medium,safety_route,camp_079
8981,domain_expert,normal,code_generation,hard,expert_route,camp_096
8982,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_021
8983,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_033
8984,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_050
8985,computer_use,normal,multi_step,easy,computer_route,camp_067
8986,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_089
8987,coding,suspicious_campaign,tool_planning,medium,code_route,camp_004
8988,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_021
8989,coding,normal,domain,hard,code_route,camp_038
8990,tool_use,proxy_cluster,domain,easy,tool_route,camp_060
8991,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_072
8992,policy_edge,enterprise_eval,domain,medium,safety_route,camp_089
8993,domain_expert,normal,code_generation,hard,expert_route,camp_009
8994,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_031
8995,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_043
8996,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_060
8997,computer_use,normal,multi_step,easy,computer_route,camp_077
8998,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_002
8999,coding,suspicious_campaign,tool_planning,medium,code_route,camp_014
9000,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_031
9001,coding,normal,domain,hard,code_route,camp_048
9002,tool_use,proxy_cluster,domain,easy,tool_route,camp_070
9003,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_082
9004,policy_edge,enterprise_eval,domain,medium,safety_route,camp_002
9005,domain_expert,normal,code_generation,hard,expert_route,camp_019
9006,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_041
9007,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_053
